hour_utc,tent-1-derived.co2_trend_ppm_min,tent-1-derived.dew_point_c,tent-1-derived.fruiting_score,tent-1.co2_ppm,tent-1.humidity_pct,tent-1.light_lux,tent-1.temperature_c,tent-1.vpd_kpa,tent-2.co2_ppm,tent-2.humidity_pct,tent-2.light_lux,tent-2.temperature_c,tent-2.vpd_kpa
2026-06-10T10:00:00Z,-0.399,19.817,81.46,918.711,78.619,11535.845,23.758,0.629,814.551,78.521,11528.0,23.764,0.632
2026-06-10T11:00:00Z,6.57,19.912,81.361,878.503,78.034,11931.645,23.978,0.655,833.228,78.096,11933.832,23.961,0.652
2026-06-10T12:00:00Z,-6.098,19.896,80.197,917.84,78.027,11930.564,23.963,0.654,943.054,78.149,11931.298,23.966,0.651
2026-06-10T13:00:00Z,3.503,19.819,78.617,999.684,78.511,11527.564,23.779,0.633,997.838,78.527,11529.642,23.758,0.632
2026-06-10T14:00:00Z,-1.04,19.594,79.561,1028.137,79.384,10745.028,23.363,0.592,853.828,79.494,10751.433,23.378,0.59
2026-06-10T15:00:00Z,-1.814,19.325,84.095,968.578,80.713,9644.0,22.814,0.536,959.954,80.762,9647.272,22.813,0.535
2026-06-10T16:00:00Z,-0.938,19.001,88.038,936.226,82.319,8294.042,22.156,0.472,878.566,82.3,8289.111,22.145,0.472
2026-06-10T17:00:00Z,1.309,18.6,93.806,869.066,84.058,6783.7,21.403,0.407,878.646,84.098,6779.332,21.412,0.406
2026-06-10T18:00:00Z,4.578,18.169,93.98,862.038,85.94,5218.272,20.603,0.341,979.266,85.88,5218.088,20.62,0.343
2026-06-10T19:00:00Z,-3.546,17.741,93.324,823.513,87.651,3708.005,19.851,0.286,943.265,87.652,3709.551,19.861,0.286
2026-06-10T20:00:00Z,-2.522,17.365,87.576,961.66,89.241,2360.259,19.176,0.239,784.022,89.179,2361.366,19.181,0.241
2026-06-10T21:00:00Z,0.359,17.04,90.291,834.276,90.569,1255.37,18.614,0.202,945.681,90.583,1254.931,18.618,0.202
2026-06-10T22:00:00Z,2.129,16.814,87.553,892.98,91.469,473.236,18.227,0.179,871.448,91.457,472.861,18.241,0.179
2026-06-10T23:00:00Z,2.006,16.704,87.209,898.838,91.933,71.722,18.034,0.167,852.664,91.86,76.546,18.038,0.168
2026-06-11T00:00:00Z,-0.581,16.701,87.612,885.382,91.96,71.363,18.03,0.166,1044.966,91.967,75.874,18.058,0.166
2026-06-11T01:00:00Z,-1.915,16.814,86.976,916.2,91.447,474.581,18.234,0.179,835.219,91.474,473.544,18.239,0.179
2026-06-11T02:00:00Z,0.431,17.028,90.974,816.193,90.536,1251.488,18.61,0.203,901.822,90.522,1250.926,18.613,0.203
2026-06-11T03:00:00Z,0.296,17.359,89.829,887.208,89.244,2361.601,19.177,0.239,892.508,89.261,2356.427,19.178,0.239
2026-06-11T04:00:00Z,-2.727,17.754,92.022,849.914,87.654,3709.477,19.866,0.286,876.045,87.669,3711.617,19.862,0.286
2026-06-11T05:00:00Z,-0.48,18.155,94.743,853.688,85.977,5221.742,20.59,0.34,902.579,85.883,5212.779,20.6,0.343
2026-06-11T06:00:00Z,5.258,18.569,89.538,990.881,84.048,6777.822,21.381,0.406,865.274,84.092,6787.752,21.396,0.406
2026-06-11T07:00:00Z,-5.004,18.985,90.659,862.109,82.367,8298.723,22.133,0.47,831.963,82.317,8285.812,22.166,0.473
2026-06-11T08:00:00Z,9.838,19.355,83.258,988.655,80.786,9647.159,22.833,0.535,1015.071,80.741,9641.402,22.81,0.535
2026-06-11T09:00:00Z,-4.158,19.606,81.043,991.377,79.496,10751.427,23.356,0.589,753.862,79.447,10745.61,23.374,0.591
2026-06-11T10:00:00Z,-5.211,19.829,81.29,922.487,78.6,11524.568,23.774,0.63,788.013,78.568,11523.333,23.754,0.63
2026-06-11T11:00:00Z,-1.587,19.885,81.701,863.637,78.034,11931.675,23.949,0.653,898.881,78.063,11931.708,23.955,0.653
2026-06-11T12:00:00Z,1.013,19.921,82.943,826.335,78.128,11935.406,23.97,0.651,921.263,78.138,11933.462,23.976,0.651
2026-06-11T13:00:00Z,-0.173,19.822,79.807,961.724,78.594,11528.236,23.765,0.63,891.533,78.562,11531.892,23.782,0.631
2026-06-11T14:00:00Z,3.383,19.617,79.638,1011.207,79.495,10744.288,23.362,0.589,896.086,79.484,10744.901,23.378,0.59
2026-06-11T15:00:00Z,0.342,19.339,87.402,865.866,80.748,9649.156,22.822,0.535,916.206,80.717,9640.642,22.827,0.536
2026-06-11T16:00:00Z,1.692,18.978,89.716,890.806,82.291,8287.929,22.137,0.472,836.71,82.371,8290.292,22.124,0.47
2026-06-11T17:00:00Z,-4.61,18.6,92.761,904.487,84.181,6783.66,21.378,0.403,954.533,84.073,6781.651,21.388,0.406
2026-06-11T18:00:00Z,4.944,18.175,87.545,1062.66,85.972,5205.152,20.604,0.341,838.42,85.832,5217.29,20.605,0.344
2026-06-11T19:00:00Z,-5.319,17.757,92.15,851.604,87.706,3709.076,19.855,0.285,964.956,87.67,3720.038,19.868,0.286
2026-06-11T20:00:00Z,1.639,17.359,86.157,998.172,89.254,2351.512,19.169,0.239,793.551,89.229,2359.09,19.18,0.239
2026-06-11T21:00:00Z,0.739,17.04,85.231,986.035,90.501,1253.081,18.624,0.204,841.169,90.56,1253.706,18.648,0.203
2026-06-11T22:00:00Z,1.581,16.828,88.688,858.764,91.434,476.239,18.246,0.18,937.293,91.517,474.665,18.229,0.178
2026-06-11T23:00:00Z,-4.393,16.703,87.71,873.764,91.829,75.539,18.053,0.169,890.117,91.877,70.772,18.025,0.168
2026-06-12T00:00:00Z,3.258,16.719,84.06,996.371,91.963,70.467,18.047,0.166,864.288,91.939,74.995,18.034,0.167
2026-06-12T01:00:00Z,0.666,16.823,87.417,907.536,91.431,474.01,18.244,0.18,994.174,91.385,473.067,18.254,0.181
2026-06-12T02:00:00Z,-4.932,17.051,88.955,879.631,90.535,1260.052,18.634,0.203,874.199,90.493,1257.167,18.645,0.204
2026-06-12T03:00:00Z,3.299,17.373,86.067,1005.091,89.255,2361.67,19.188,0.239,840.921,89.292,2359.067,19.184,0.238
2026-06-12T04:00:00Z,-0.532,17.731,91.432,899.172,87.623,3717.708,19.851,0.287,829.4,87.679,3712.249,19.871,0.286
2026-06-12T05:00:00Z,7.193,18.189,88.3,1032.168,85.967,5218.397,20.622,0.341,924.803,85.857,5223.0,20.601,0.343
2026-06-12T06:00:00Z,-7.352,18.567,92.146,923.284,84.084,6782.558,21.371,0.405,937.933,84.091,6780.106,21.414,0.406
2026-06-12T07:00:00Z,8.446,18.983,86.322,1003.47,82.351,8295.005,22.133,0.471,905.581,82.399,8289.94,22.15,0.47
2026-06-12T08:00:00Z,-8.486,19.332,84.63,957.879,80.776,9642.956,22.811,0.534,1023.085,80.728,9647.263,22.822,0.536
2026-06-12T09:00:00Z,-1.061,19.635,83.196,913.736,79.488,10755.884,23.388,0.59,872.818,79.473,10748.111,23.368,0.59
2026-06-12T10:00:00Z,3.694,19.816,83.788,852.561,78.468,11531.636,23.787,0.634,952.973,78.564,11527.184,23.759,0.63
2026-06-12T11:00:00Z,-1.288,19.914,78.102,973.412,78.092,11930.435,23.967,0.652,945.242,78.112,11931.483,23.967,0.652
2026-06-12T12:00:00Z,-1.217,19.94,83.284,809.522,78.083,11933.757,23.994,0.654,875.253,78.11,11924.631,23.996,0.653
2026-06-12T13:00:00Z,5.472,19.805,81.37,924.724,78.547,11531.408,23.76,0.631,936.54,78.562,11531.524,23.775,0.631
2026-06-12T14:00:00Z,-3.396,19.62,81.439,960.91,79.449,10747.854,23.38,0.591,942.353,79.434,10745.922,23.378,0.591
2026-06-12T15:00:00Z,-0.891,19.355,89.386,787.117,80.788,9649.233,22.829,0.534,887.098,80.703,9636.481,22.821,0.536
2026-06-12T16:00:00Z,1.271,18.996,92.891,782.651,82.333,8280.432,22.148,0.472,808.358,82.328,8289.951,22.149,0.472
2026-06-12T17:00:00Z,-0.057,18.594,91.801,918.726,84.091,6782.995,21.39,0.405,956.118,84.145,6777.654,21.395,0.404
2026-06-12T18:00:00Z,0.016,18.176,95.34,821.744,85.909,5218.8,20.616,0.342,949.151,85.899,5221.629,20.615,0.343
2026-06-12T19:00:00Z,-1.38,17.759,92.78,849.554,87.698,3716.346,19.858,0.285,878.845,87.676,3707.132,19.844,0.286
2026-06-12T20:00:00Z,8.42,17.362,87.595,953.92,89.289,2361.299,19.167,0.238,901.691,89.216,2358.912,19.173,0.24
2026-06-12T21:00:00Z,-8.155,17.061,84.361,1012.863,90.614,1250.632,18.625,0.202,832.519,90.597,1250.191,18.633,0.202
2026-06-12T22:00:00Z,-1.837,16.806,86.943,908.617,91.437,468.18,18.223,0.179,838.814,91.411,473.605,18.226,0.18
2026-06-12T23:00:00Z,5.338,16.725,89.506,842.745,91.863,104.028,18.073,0.169,887.313,91.847,116.798,18.075,0.169
2026-06-16T09:00:00Z,-2.435,19.608,86.053,822.111,79.406,10793.589,23.392,0.593,928.594,79.428,10792.891,23.42,0.593
2026-06-16T10:00:00Z,2.614,19.8,82.704,866.721,78.549,11524.578,23.755,0.631,789.775,78.598,11526.637,23.751,0.629
2026-06-16T11:00:00Z,-3.034,19.912,81.521,867.976,78.064,11926.688,23.972,0.653,913.58,78.096,11927.556,23.98,0.653
2026-06-16T12:00:00Z,0.196,19.917,83.782,815.708,78.093,11934.838,23.967,0.652,902.078,78.039,11928.324,23.936,0.653
2026-06-16T13:00:00Z,1.74,19.797,83.022,836.694,78.513,11528.054,23.76,0.632,1021.811,78.517,11530.853,23.772,0.632
2026-06-16T14:00:00Z,-1.492,19.616,86.738,816.064,79.446,10750.049,23.374,0.591,936.309,79.509,10746.397,23.377,0.589
2026-06-16T15:00:00Z,1.22,19.329,86.721,897.289,80.74,9638.431,22.81,0.535,954.285,80.718,9640.098,22.838,0.537
2026-06-16T16:00:00Z,-1.647,18.989,89.506,890.278,82.33,8289.35,22.138,0.471,854.289,82.318,8292.734,22.148,0.472
2026-06-16T17:00:00Z,1.557,18.595,90.411,967.431,84.088,6780.319,21.392,0.406,944.799,84.098,6784.466,21.389,0.405
2026-06-16T18:00:00Z,1.952,18.181,93.378,888.392,85.931,5215.911,20.616,0.342,907.312,85.953,5220.182,20.618,0.341
2026-06-16T19:00:00Z,-2.772,17.774,89.518,930.071,87.683,3774.492,19.878,0.286,958.528,87.601,3763.85,19.88,0.288
